State,State_Full,City,Median Income,Population
GA,Georgia,Shady Dale town,41765.0,321.0
GA,Georgia,Shannon CDP,37198.0,1829.0
GA,Georgia,Sharon city,21528.0,110.0
GA,Georgia,Sharpsburg town,63393.0,538.0
GA,Georgia,Shellman city,21793.0,1071.0
GA,Georgia,Shiloh city,52813.0,558.0
GA,Georgia,Siloam town,30893.0,393.0
GA,Georgia,Skidaway Island CDP,106042.0,8042.0
GA,Georgia,Sky Valley city,71250.0,325.0
GA,Georgia,Smithville city,40000.0,584.0
GA,Georgia,Smyrna city,62363.0,53829.0
GA,Georgia,Snellville city,60347.0,19199.0
GA,Georgia,Social Circle city,44004.0,4304.0
GA,Georgia,Soperton city,27336.0,3073.0
GA,Georgia,Sparks town,27308.0,2373.0
GA,Georgia,Sparta city,24321.0,1515.0
GA,Georgia,Springfield city,45417.0,2826.0
GA,Georgia,Stapleton city,27188.0,471.0
GA,Georgia,Statenville CDP,24531.0,1142.0
GA,Georgia,Statesboro city,22763.0,30059.0
GA,Georgia,Statham city,43954.0,2564.0
GA,Georgia,Stillmore city,31389.0,603.0
GA,Georgia,Stockbridge city,54283.0,27328.0
GA,Georgia,Stone Mountain city,36729.0,5991.0
GA,Georgia,Sugar Hill city,72202.0,20323.0
GA,Georgia,Summertown city,40313.0,213.0
GA,Georgia,Summerville city,21662.0,4422.0
GA,Georgia,Sumner town,42083.0,402.0
GA,Georgia,Sunny Side city,38750.0,94.0
GA,Georgia,Sunnyside CDP,59096.0,1413.0
GA,Georgia,Sunset Village CDP,59310.0,803.0
GA,Georgia,Surrency town,26563.0,184.0
GA,Georgia,Suwanee city,82440.0,17291.0
GA,Georgia,Swainsboro city,28094.0,7456.0
GA,Georgia,Sycamore city,37222.0,788.0
GA,Georgia,Sylvania city,30461.0,2550.0
GA,Georgia,Sylvester city,28414.0,6146.0
GA,Georgia,Talahi Island CDP,71111.0,1237.0
GA,Georgia,Talbotton city,19167.0,1147.0
GA,Georgia,Talking Rock town,42500.0,89.0
GA,Georgia,Tallapoosa city,38097.0,3138.0
GA,Georgia,Tallulah Falls town,52500.0,90.0
GA,Georgia,Talmo town,59375.0,214.0
GA,Georgia,Tarrytown town,,64.0
GA,Georgia,Tate City CDP,0.0,0.0
GA,Georgia,Taylorsville town,58750.0,222.0
GA,Georgia,Temple city,46275.0,4248.0
GA,Georgia,Tennille city,28750.0,1499.0
GA,Georgia,The Rock CDP,46116.0,192.0
GA,Georgia,Thomaston city,27097.0,9032.0
GA,Georgia,Thomasville city,31679.0,18612.0
GA,Georgia,Thomson city,21425.0,6697.0
GA,Georgia,Thunderbolt town,50962.0,2594.0
GA,Georgia,Tifton city,32119.0,16656.0
GA,Georgia,Tiger town,24107.0,412.0
GA,Georgia,Tignall town,26750.0,523.0
GA,Georgia,Toccoa city,33527.0,8302.0
GA,Georgia,Toomsboro city,30563.0,345.0
GA,Georgia,Trenton city,34052.0,2123.0
GA,Georgia,Trion town,39942.0,2210.0
GA,Georgia,Tucker CDP,60656.0,27761.0
GA,Georgia,Tunnel Hill city,47037.0,1096.0
GA,Georgia,Turin town,86875.0,412.0
GA,Georgia,Twin City city,22829.0,2161.0
GA,Georgia,Tybee Island city,65545.0,3058.0
GA,Georgia,Tyrone town,82500.0,7081.0
GA,Georgia,Ty Ty city,27440.0,985.0
GA,Georgia,Unadilla city,30156.0,3699.0
GA,Georgia,Union City city,34966.0,20459.0
GA,Georgia,Union Point city,20944.0,1485.0
GA,Georgia,Unionville CDP,17088.0,1574.0
GA,Georgia,Uvalda city,27596.0,565.0
GA,Georgia,Valdosta city,29336.0,56504.0
GA,Georgia,Varnell city,52969.0,1835.0
GA,Georgia,Vernonburg town,140156.0,126.0
GA,Georgia,Vidalia city,36077.0,10627.0
GA,Georgia,Vidette city,63750.0,127.0
GA,Georgia,Vienna city,24250.0,3846.0
GA,Georgia,Villa Rica city,48268.0,14435.0
GA,Georgia,Vinings CDP,68610.0,11224.0
GA,Georgia,Waco city,35781.0,474.0
GA,Georgia,Wadley city,23097.0,1992.0
GA,Georgia,Waleska city,39250.0,642.0
GA,Georgia,Walnut Grove city,52159.0,1213.0
GA,Georgia,Walthourville city,38424.0,4136.0
GA,Georgia,Warm Springs city,32279.0,518.0
GA,Georgia,Warner Robins city,42795.0,72520.0
GA,Georgia,Warrenton city,18472.0,2136.0
GA,Georgia,Warwick city,22743.0,418.0
GA,Georgia,Washington city,28857.0,4001.0
GA,Georgia,Watkinsville city,57917.0,2871.0
GA,Georgia,Waverly Hall town,43000.0,891.0
GA,Georgia,Waycross city,25082.0,14258.0
GA,Georgia,Waynesboro city,23117.0,5801.0
GA,Georgia,Webster County unified government,37063.0,2720.0
GA,Georgia,West Point city,31955.0,3410.0
GA,Georgia,Whigham city,37708.0,738.0
GA,Georgia,White city,35125.0,762.0
GA,Georgia,Whitemarsh Island CDP,57378.0,7202.0
GA,Georgia,White Plains city,34886.0,205.0
GA,Georgia,Whitesburg city,36000.0,581.0
GA,Georgia,Willacoochee city,26518.0,1547.0
GA,Georgia,Williamson city,42750.0,347.0
GA,Georgia,Wilmington Island CDP,68534.0,14781.0
GA,Georgia,Winder city,42611.0,14928.0
GA,Georgia,Winterville city,55833.0,1084.0
GA,Georgia,Woodbine city,39359.0,1552.0
GA,Georgia,Woodbury city,26875.0,803.0
GA,Georgia,Woodland city,26786.0,326.0
GA,Georgia,Woodstock city,68504.0,26793.0
GA,Georgia,Woodville city,34643.0,366.0
GA,Georgia,Woolsey town,75625.0,188.0
GA,Georgia,Wrens city,27120.0,2532.0
GA,Georgia,Wrightsville city,25190.0,3689.0
GA,Georgia,Yatesville town,46250.0,420.0
GA,Georgia,Yonah CDP,,391.0
GA,Georgia,Young Harris city,28125.0,1004.0
GA,Georgia,Zebulon city,37107.0,1380.0
HI,Hawaii,Hawaii,69515.0,
HI,Hawaii,Ahuimanu CDP,93341.0,8354.0
HI,Hawaii,Aiea CDP,95428.0,9262.0
HI,Hawaii,Ainaloa CDP,27402.0,3596.0
HI,Hawaii,Anahola CDP,55313.0,1951.0
HI,Hawaii,Captain Cook CDP,66276.0,4594.0
HI,Hawaii,Discovery Harbour CDP,36071.0,1107.0
HI,Hawaii,East Honolulu CDP,112548.0,48092.0
HI,Hawaii,Eden Roc CDP,17798.0,687.0
HI,Hawaii,Eleele CDP,68750.0,2604.0
HI,Hawaii,Ewa Beach CDP,77674.0,14287.0
HI,Hawaii,Ewa Gentry CDP,89633.0,22676.0
HI,Hawaii,Ewa Villages CDP,89673.0,7356.0
HI,Hawaii,Fern Acres CDP,38836.0,1426.0
HI,Hawaii,Fern Forest CDP,18281.0,669.0
HI,Hawaii,Haena CDP,45464.0,280.0
HI,Hawaii,Haiku-Pauwela CDP,64467.0,7846.0
HI,Hawaii,Halaula CDP,54750.0,530.0
HI,Hawaii,Halawa CDP,91779.0,14812.0
HI,Hawaii,Haleiwa CDP,63844.0,3576.0
HI,Hawaii,Haliimaile CDP,59526.0,1190.0
HI,Hawaii,Hana CDP,41029.0,1258.0
HI,Hawaii,Hanalei CDP,41563.0,210.0
HI,Hawaii,Hanamaulu CDP,60568.0,4946.0
HI,Hawaii,Hanapepe CDP,75000.0,2630.0
HI,Hawaii,Hauula CDP,71827.0,3755.0
HI,Hawaii,Hawaiian Acres CDP,28021.0,2516.0
HI,Hawaii,Hawaiian Beaches CDP,31250.0,4453.0
HI,Hawaii,Hawaiian Ocean View CDP,34128.0,4276.0
HI,Hawaii,Hawaiian Paradise Park CDP,47343.0,11684.0
HI,Hawaii,Hawi CDP,63354.0,1345.0
HI,Hawaii,Heeia CDP,108108.0,4481.0
HI,Hawaii,Hickam Housing CDP,70538.0,9243.0
HI,Hawaii,Hilo CDP,53939.0,45380.0
HI,Hawaii,Holualoa CDP,69444.0,8390.0
HI,Hawaii,Honalo CDP,54792.0,2571.0
HI,Hawaii,Honaunau-Napoopoo CDP,56250.0,2813.0
HI,Hawaii,Honokaa CDP,54167.0,2359.0
HI,Hawaii,Honomu CDP,42917.0,364.0
HI,Hawaii,Iroquois Point CDP,82596.0,3935.0
HI,Hawaii,Kaaawa CDP,74297.0,1139.0
HI,Hawaii,Kaanapali CDP,88438.0,1202.0
HI,Hawaii,Kahaluu CDP,82308.0,4565.0
HI,Hawaii,Kahaluu-Keauhou CDP,71953.0,3783.0
HI,Hawaii,Kahuku CDP,74167.0,2513.0
HI,Hawaii,Kahului CDP,66625.0,28476.0
HI,Hawaii,Kailua CDP (Hawaii County),56596.0,12652.0
HI,Hawaii,Kailua CDP (Honolulu County),105316.0,38722.0
HI,Hawaii,Kalaeloa CDP,0.0,9.0
HI,Hawaii,Kalaheo CDP,79684.0,4358.0
HI,Hawaii,Kalaoa CDP,66948.0,12214.0
HI,Hawaii,Kalihiwai CDP,61429.0,271.0
HI,Hawaii,Kaneohe CDP,84626.0,33654.0
HI,Hawaii,Kaneohe Station CDP,49466.0,11285.0
HI,Hawaii,Kapaa CDP,63609.0,10794.0
HI,Hawaii,Kapaau CDP,53611.0,1851.0
HI,Hawaii,Kapalua CDP,,322.0
HI,Hawaii,Kapolei CDP,91706.0,18737.0
HI,Hawaii,Kaumakani CDP,60938.0,940.0
HI,Hawaii,Kaunakakai CDP,42206.0,3544.0
HI,Hawaii,Kawela Bay CDP,57250.0,248.0
HI,Hawaii,Keaau CDP,51429.0,2415.0
HI,Hawaii,Kealakekua CDP,59609.0,1894.0
HI,Hawaii,Kekaha CDP,55833.0,2915.0
HI,Hawaii,Keokea CDP,71319.0,1951.0
HI,Hawaii,Kihei CDP,64747.0,22401.0
HI,Hawaii,Kilauea CDP,71000.0,3208.0
HI,Hawaii,Koloa CDP,47404.0,2623.0
HI,Hawaii,Ko Olina CDP,97463.0,1872.0
HI,Hawaii,Kualapuu CDP,43750.0,1998.0
HI,Hawaii,Kukuihaele CDP,46250.0,436.0
HI,Hawaii,Kula CDP,78393.0,7478.0
HI,Hawaii,Kurtistown CDP,51908.0,1070.0
HI,Hawaii,Lahaina CDP,67362.0,12118.0
HI,Hawaii,Laie CDP,85769.0,5644.0
HI,Hawaii,Lanai City CDP,54023.0,3519.0
HI,Hawaii,Launiupoko CDP,124167.0,505.0
HI,Hawaii,Laupahoehoe CDP,55417.0,533.0
HI,Hawaii,Lawai CDP,75594.0,2253.0
HI,Hawaii,Leilani Estates CDP,32011.0,1557.0
HI,Hawaii,Lihue CDP,59640.0,7360.0
HI,Hawaii,Maalaea CDP,71094.0,298.0
HI,Hawaii,Mahinahina CDP,95288.0,1016.0
HI,Hawaii,Maili CDP,60448.0,8910.0
HI,Hawaii,Makaha CDP,47245.0,8813.0
HI,Hawaii,Makaha Valley CDP,48077.0,1284.0
HI,Hawaii,Makakilo CDP,105765.0,20631.0
HI,Hawaii,Makawao CDP,61023.0,6523.0
HI,Hawaii,Makena CDP,44688.0,132.0
HI,Hawaii,Manele CDP,0.0,20.0
HI,Hawaii,Maunaloa CDP,25179.0,431.0
HI,Hawaii,Maunawili CDP,131635.0,2149.0
HI,Hawaii,Mililani Mauka CDP,103424.0,21055.0
HI,Hawaii,Mililani Town CDP,92019.0,28021.0
HI,Hawaii,Mokuleia CDP,68359.0,1653.0
HI,Hawaii,Mountain View CDP,48317.0,3088.0
HI,Hawaii,Naalehu CDP,40568.0,847.0
HI,Hawaii,Nanakuli CDP,63453.0,12405.0
HI,Hawaii,Nanawale Estates CDP,29115.0,1714.0
HI,Hawaii,Napili-Honokowai CDP,51644.0,6723.0
HI,Hawaii,Ocean Pointe CDP,107767.0,11336.0
HI,Hawaii,Olinda CDP,72692.0,1161.0
HI,Hawaii,Olowalu CDP,75417.0,92.0
HI,Hawaii,Omao CDP,60887.0,1270.0
HI,Hawaii,Orchidlands Estates CDP,49545.0,3305.0
HI,Hawaii,Paauilo CDP,47500.0,633.0
HI,Hawaii,Pahala CDP,50125.0,1405.0
HI,Hawaii,Pahoa CDP,31442.0,826.0
HI,Hawaii,Paia CDP,71250.0,2561.0
HI,Hawaii,Pakala Village CDP,58594.0,317.0
HI,Hawaii,Papaikou CDP,44896.0,1234.0
HI,Hawaii,Paukaa CDP,56250.0,520.0
HI,Hawaii,Pearl City CDP,85384.0,47021.0
HI,Hawaii,Pepeekeo CDP,33438.0,1681.0
HI,Hawaii,Poipu CDP,70234.0,1042.0
HI,Hawaii,Princeville CDP,70086.0,2400.0
HI,Hawaii,Puako CDP,73750.0,741.0
HI,Hawaii,Puhi CDP,72500.0,3435.0
HI,Hawaii,Pukalani CDP,79515.0,8072.0
HI,Hawaii,Punaluu CDP,52000.0,1064.0
HI,Hawaii,Pupukea CDP,106272.0,5705.0
HI,Hawaii,Royal Kunia CDP,103649.0,14198.0
HI,Hawaii,Schofield Barracks CDP,52934.0,20858.0
HI,Hawaii,Ualapue CDP,33750.0,372.0
HI,Hawaii,Urban Honolulu CDP,61442.0,347973.0
HI,Hawaii,Volcano CDP,50543.0,2430.0
HI,Hawaii,Wahiawa CDP,56022.0,17484.0
HI,Hawaii,Waialua CDP,68167.0,3690.0
HI,Hawaii,Waianae CDP,60345.0,13632.0
HI,Hawaii,Waihee-Waiehu CDP,87500.0,9159.0
HI,Hawaii,Waikane CDP,73750.0,771.0
HI,Hawaii,Waikapu CDP,91447.0,3561.0
HI,Hawaii,Waikele CDP,95224.0,7786.0
HI,Hawaii,Waikoloa Village CDP,74217.0,6350.0
HI,Hawaii,Wailea CDP,59902.0,5656.0
HI,Hawaii,Wailua CDP,54594.0,2584.0
HI,Hawaii,Wailua Homesteads CDP,69527.0,5645.0
HI,Hawaii,Wailuku CDP,69768.0,16064.0
HI,Hawaii,Waimalu CDP,71486.0,13333.0
HI,Hawaii,Waimanalo CDP,68398.0,6164.0
HI,Hawaii,Waimanalo Beach CDP,73750.0,4255.0
HI,Hawaii,Waimea CDP (Hawaii County),58941.0,10817.0
HI,Hawaii,Waimea CDP (Kauai County),69750.0,1690.0
HI,Hawaii,Wainaku CDP,34306.0,1388.0
HI,Hawaii,Wainiha CDP,33500.0,168.0
HI,Hawaii,Waiohinu CDP,30875.0,112.0
HI,Hawaii,Waipahu CDP,69665.0,41165.0
HI,Hawaii,Waipio CDP,74085.0,11261.0
HI,Hawaii,Waipio Acres CDP,60887.0,4961.0
HI,Hawaii,West Loch Estate CDP,97578.0,5364.0
HI,Hawaii,Wheeler AFB CDP,60608.0,2712.0
HI,Hawaii,Whitmore Village CDP,70644.0,4919.0
ID,Idaho,Aberdeen city,38649.0,2046.0
ID,Idaho,Acequia city,,140.0
ID,Idaho,Albion city,52813.0,254.0
ID,Idaho,American Falls city,42308.0,4380.0
ID,Idaho,Ammon city,61725.0,14469.0
ID,Idaho,Arbon Valley CDP,45585.0,715.0
ID,Idaho,Arco city,31681.0,955.0
ID,Idaho,Arimo city,51250.0,344.0
ID,Idaho,Ashton city,39688.0,968.0
ID,Idaho,Athol city,37880.0,798.0
ID,Idaho,Atomic City city,33750.0,21.0
ID,Idaho,Bancroft city,46319.0,308.0
ID,Idaho,Banks CDP,0.0,9.0
ID,Idaho,Basalt city,33214.0,344.0
ID,Idaho,Bellevue city,45843.0,2514.0
ID,Idaho,Bennington CDP,58125.0,286.0
ID,Idaho,Blackfoot city,38406.0,11843.0
ID,Idaho,Blanchard CDP,73036.0,160.0
ID,Idaho,Bliss city,25000.0,346.0
ID,Idaho,Bloomington city,47083.0,188.0
ID,Idaho,Boise City city,50323.0,214196.0
ID,Idaho,Bonners Ferry city,31715.0,2496.0
ID,Idaho,Bovill city,35000.0,243.0
ID,Idaho,Buhl city,32730.0,4205.0
ID,Idaho,Burley city,35820.0,10245.0
ID,Idaho,Butte City city,22411.0,81.0
ID,Idaho,Caldwell city,41048.0,49149.0
ID,Idaho,Cambridge city,28750.0,251.0
ID,Idaho,Carey city,61750.0,539.0
ID,Idaho,Cascade city,37500.0,1056.0
ID,Idaho,Castleford city,24091.0,147.0
ID,Idaho,Challis city,33603.0,883.0
ID,Idaho,Chubbuck city,50368.0,14224.0
ID,Idaho,Clark Fork city,20000.0,423.0
ID,Idaho,Clayton city,0.0,0.0
ID,Idaho,Clifton city,48214.0,374.0
ID,Idaho,Coeur d'Alene city,43033.0,46796.0
ID,Idaho,Conkling Park CDP,39167.0,60.0
ID,Idaho,Cottonwood city,36813.0,1019.0
ID,Idaho,Council city,35750.0,962.0
ID,Idaho,Craigmont city,37222.0,472.0
ID,Idaho,Crouch city,45000.0,119.0
ID,Idaho,Culdesac city,28000.0,330.0
ID,Idaho,Dalton Gardens city,67321.0,2331.0
ID,Idaho,Dayton city,41806.0,526.0
ID,Idaho,Deary city,50556.0,462.0
ID,Idaho,Declo city,46163.0,563.0
ID,Idaho,De Smet CDP,31000.0,174.0
ID,Idaho,Dietrich city,46250.0,323.0
ID,Idaho,Donnelly city,,77.0
ID,Idaho,Dover city,64000.0,798.0
ID,Idaho,Downey city,33056.0,640.0
ID,Idaho,Driggs city,42216.0,1936.0
ID,Idaho,Drummond city,0.0,1.0
ID,Idaho,Dubois city,35313.0,615.0
ID,Idaho,Eagle city,78939.0,21863.0
ID,Idaho,East Hope city,46750.0,170.0
ID,Idaho,Eden city,45000.0,398.0
ID,Idaho,Elk City CDP,,174.0
ID,Idaho,Elk River city,24844.0,119.0
ID,Idaho,Emmett city,27722.0,6548.0
ID,Idaho,Fairfield city,40208.0,536.0
ID,Idaho,Ferdinand city,45625.0,154.0
ID,Idaho,Fernan Lake Village city,77188.0,143.0
ID,Idaho,Filer city,42188.0,2625.0
ID,Idaho,Firth city,48250.0,462.0
ID,Idaho,Fort Hall CDP,37639.0,3336.0
ID,Idaho,Franklin city,45217.0,654.0
ID,Idaho,Fruitland city,49849.0,4842.0
ID,Idaho,Garden City city,38086.0,11313.0
ID,Idaho,Garden Valley CDP,55781.0,211.0
ID,Idaho,Genesee city,57083.0,910.0
ID,Idaho,Georgetown city,46136.0,440.0
ID,Idaho,Glenns Ferry city,27442.0,1137.0
ID,Idaho,Gooding city,29135.0,3498.0
ID,Idaho,Grace city,54211.0,855.0
ID,Idaho,Grand View city,30962.0,469.0
ID,Idaho,Grangeville city,36712.0,3160.0
ID,Idaho,Greenleaf city,45000.0,1000.0
ID,Idaho,Groveland CDP,55750.0,834.0
ID,Idaho,Hagerman city,30122.0,1186.0
ID,Idaho,Hailey city,61549.0,8002.0
ID,Idaho,Hamer city,44583.0,71.0
ID,Idaho,Hansen city,35625.0,1448.0
ID,Idaho,Harrison city,47344.0,168.0
ID,Idaho,Hauser city,42750.0,694.0
ID,Idaho,Hayden city,56386.0,13749.0
ID,Idaho,Hayden Lake city,70375.0,680.0
ID,Idaho,Hazelton city,29087.0,742.0
ID,Idaho,Heyburn city,43702.0,3163.0
ID,Idaho,Hidden Springs CDP,103920.0,2336.0
ID,Idaho,Hollister city,29583.0,168.0
ID,Idaho,Homedale city,24474.0,2590.0
ID,Idaho,Hope city,56250.0,54.0
ID,Idaho,Horseshoe Bend city,31688.0,775.0
ID,Idaho,Huetter city,28750.0,78.0
ID,Idaho,Idaho City city,29583.0,485.0
ID,Idaho,Idaho Falls city,44580.0,58374.0
ID,Idaho,Inkom city,50048.0,894.0
ID,Idaho,Iona city,58309.0,1980.0
ID,Idaho,Irwin city,46000.0,235.0
ID,Idaho,Island Park city,55625.0,184.0
ID,Idaho,Jerome city,36181.0,11100.0
ID,Idaho,Juliaetta city,40208.0,635.0
ID,Idaho,Kamiah city,29295.0,1329.0
ID,Idaho,Kellogg city,37083.0,2192.0
ID,Idaho,Kendrick city,45556.0,456.0
ID,Idaho,Ketchum city,50319.0,2706.0
ID,Idaho,Kimberly city,48125.0,3444.0
ID,Idaho,Kooskia city,29615.0,602.0
ID,Idaho,Kootenai city,36339.0,913.0
ID,Idaho,Kuna city,57417.0,16557.0
ID,Idaho,Lapwai city,40000.0,1286.0
ID,Idaho,Lava Hot Springs city,36797.0,333.0
ID,Idaho,Leadore city,32292.0,131.0
ID,Idaho,Lewiston city,46536.0,32284.0
ID,Idaho,Lewisville city,41667.0,488.0
ID,Idaho,Lincoln CDP,53085.0,2986.0
ID,Idaho,Lost River city,0.0,9.0
ID,Idaho,Lowman CDP,0.0,23.0
ID,Idaho,McCall city,49141.0,2955.0
ID,Idaho,McCammon city,39722.0,630.0
ID,Idaho,Mackay city,42083.0,434.0
ID,Idaho,Malad City city,38750.0,2017.0
ID,Idaho,Malta city,44792.0,237.0
ID,Idaho,Marsing city,28199.0,1397.0
ID,Idaho,Melba city,41154.0,501.0
ID,Idaho,Menan city,46339.0,808.0
ID,Idaho,Meridian city,63023.0,84018.0
ID,Idaho,Middleton city,45391.0,6145.0
ID,Idaho,Midvale city,29250.0,161.0
ID,Idaho,Minidoka city,,66.0
ID,Idaho,Montpelier city,37316.0,2545.0
ID,Idaho,Moore city,40938.0,150.0
ID,Idaho,Moreland CDP,61222.0,1295.0
ID,Idaho,Moscow city,34121.0,24688.0
ID,Idaho,Mountain Home city,46739.0,13804.0
ID,Idaho,Mountain Home AFB CDP,37574.0,3190.0
ID,Idaho,Moyie Springs city,35208.0,730.0
ID,Idaho,Mud Lake city,45313.0,421.0
ID,Idaho,Mullan city,42321.0,717.0
ID,Idaho,Murphy CDP,30750.0,95.0
ID,Idaho,Murtaugh city,41250.0,92.0
ID,Idaho,Nampa city,40060.0,86203.0
ID,Idaho,Newdale city,46442.0,341.0
ID,Idaho,New Meadows city,31786.0,522.0
ID,Idaho,New Plymouth city,33946.0,1952.0
ID,Idaho,Nezperce city,45714.0,487.0
ID,Idaho,Notus city,43750.0,532.0
ID,Idaho,Oakley city,44375.0,779.0
ID,Idaho,Oldtown city,33269.0,235.0
ID,Idaho,Onaway city,44375.0,190.0
ID,Idaho,Orofino city,37875.0,3088.0
ID,Idaho,Osburn city,37222.0,1429.0
ID,Idaho,Oxford city,16607.0,54.0
ID,Idaho,Paris city,52813.0,462.0
ID,Idaho,Parker city,45417.0,340.0
ID,Idaho,Parkline CDP,40833.0,69.0
ID,Idaho,Parma city,31705.0,2266.0
ID,Idaho,Paul city,45417.0,1299.0
ID,Idaho,Payette city,41250.0,7428.0
ID,Idaho,Peck city,41250.0,163.0
ID,Idaho,Pierce city,37125.0,681.0
ID,Idaho,Pinehurst city,35714.0,1686.0
ID,Idaho,Placerville city,68500.0,28.0
ID,Idaho,Plummer city,39688.0,1145.0
ID,Idaho,Pocatello city,40269.0,54549.0
ID,Idaho,Ponderay city,25539.0,947.0
ID,Idaho,Post Falls city,49045.0,29320.0
ID,Idaho,Potlatch city,34875.0,792.0
ID,Idaho,Preston city,47065.0,5190.0
ID,Idaho,Priest River city,31932.0,1659.0
ID,Idaho,Princeton CDP,33333.0,76.0
ID,Idaho,Rathdrum city,39821.0,7174.0
ID,Idaho,Reubens city,42500.0,68.0
ID,Idaho,Rexburg city,25372.0,26723.0
ID,Idaho,Richfield city,44583.0,429.0
ID,Idaho,Rigby city,31335.0,4011.0
ID,Idaho,Riggins city,30074.0,267.0
ID,Idaho,Ririe city,40536.0,790.0
ID,Idaho,Riverside CDP,59250.0,1037.0
ID,Idaho,Roberts city,25833.0,578.0
ID,Idaho,Robie Creek CDP,99408.0,1487.0
ID,Idaho,Rockford CDP,74861.0,414.0
ID,Idaho,Rockford Bay CDP,73214.0,213.0
ID,Idaho,Rockland city,42500.0,358.0
ID,Idaho,Rupert city,34468.0,5601.0
ID,Idaho,St. Anthony city,42500.0,3476.0
ID,Idaho,St. Charles city,51250.0,110.0
ID,Idaho,St. Maries city,35125.0,2208.0
ID,Idaho,Salmon city,24394.0,3052.0
ID,Idaho,Sandpoint city,31979.0,7571.0
ID,Idaho,Shelley city,51794.0,4404.0
ID,Idaho,Shoshone city,35568.0,1542.0
ID,Idaho,Smelterville city,23426.0,679.0
ID,Idaho,Smiths Ferry CDP,,162.0
ID,Idaho,Soda Springs city,55278.0,2974.0
ID,Idaho,Spencer city,17188.0,20.0
ID,Idaho,Spirit Lake city,36688.0,2193.0
ID,Idaho,Stanley city,24750.0,161.0
ID,Idaho,Star city,55942.0,6768.0
ID,Idaho,State Line city,,20.0
ID,Idaho,Stites city,21406.0,228.0
ID,Idaho,Sugar City city,54609.0,1301.0
ID,Idaho,Sun Valley city,63750.0,1408.0
ID,Idaho,Swan Valley city,50833.0,126.0
ID,Idaho,Sweetwater CDP,41042.0,200.0
ID,Idaho,Tensed city,21042.0,136.0
ID,Idaho,Teton city,44423.0,1046.0
ID,Idaho,Tetonia city,50750.0,347.0
ID,Idaho,Troy city,60000.0,884.0
ID,Idaho,Twin Falls city,41927.0,45984.0
ID,Idaho,Tyhee CDP,69946.0,1165.0
ID,Idaho,Ucon city,48482.0,1397.0
ID,Idaho,Victor city,54261.0,2244.0
ID,Idaho,Wallace city,30438.0,781.0
ID,Idaho,Wardner city,49583.0,196.0
ID,Idaho,Warm River city,0.0,0.0
ID,Idaho,Weippe city,27240.0,540.0
ID,Idaho,Weiser city,28988.0,5362.0
ID,Idaho,Wendell city,45438.0,2734.0
ID,Idaho,Weston city,47500.0,528.0
ID,Idaho,White Bird city,26458.0,64.0
ID,Idaho,Wilder city,34034.0,1452.0
ID,Idaho,Winchester city,33333.0,304.0
ID,Idaho,Worley city,33929.0,267.0
ID,Idaho,Yellow Pine CDP,0.0,82.0
IL,Illinois,Abingdon city,36169.0,3105.0
IL,Illinois,Adair CDP,,150.0
IL,Illinois,Addieville village,69375.0,311.0
IL,Illinois,Addison village,54928.0,37270.0
IL,Illinois,Adeline village,50417.0,83.0
IL,Illinois,Albany village,43750.0,1039.0
IL,Illinois,Albers village,73906.0,1134.0
IL,Illinois,Albion city,36250.0,2154.0
IL,Illinois,Aledo city,46216.0,3590.0
IL,Illinois,Alexis village,55250.0,967.0
IL,Illinois,Algonquin village,97839.0,30278.0
IL,Illinois,Alhambra village,52679.0,633.0
IL,Illinois,Allendale village,47813.0,717.0
IL,Illinois,Allenville village,44375.0,170.0
IL,Illinois,Allerton village,60000.0,231.0
IL,Illinois,Alma village,31250.0,371.0
IL,Illinois,Alorton village,20600.0,1867.0
IL,Illinois,Alpha village,42500.0,558.0
IL,Illinois,Alsey village,31250.0,233.0
IL,Illinois,Alsip village,53517.0,19396.0
IL,Illinois,Altamont city,39485.0,2399.0
IL,Illinois,Alton city,36250.0,27335.0
IL,Illinois,Altona village,47500.0,494.0
IL,Illinois,Alto Pass village,29931.0,402.0
IL,Illinois,Alvan village,42125.0,286.0
IL,Illinois,Amboy city,41591.0,2535.0
IL,Illinois,Anchor village,47813.0,145.0
IL,Illinois,Andalusia village,65637.0,1384.0
IL,Illinois,Andover village,55536.0,554.0
IL,Illinois,Anna city,38320.0,4360.0
IL,Illinois,Annapolis CDP,0.0,40.0
IL,Illinois,Annawan town,46458.0,900.0
IL,Illinois,Antioch village,76012.0,14386.0
IL,Illinois,Apple Canyon Lake CDP,73750.0,304.0
IL,Illinois,Apple River village,33750.0,456.0
IL,Illinois,Arcola city,49303.0,2961.0
IL,Illinois,Arenzville village,59500.0,364.0
IL,Illinois,Argenta village,64875.0,958.0
IL,Illinois,Arlington village,51250.0,166.0
IL,Illinois,Arlington Heights village,81059.0,75802.0
IL,Illinois,Armington village,41875.0,360.0
IL,Illinois,Aroma Park village,55938.0,659.0
IL,Illinois,Arrowsmith village,46250.0,316.0
IL,Illinois,Arthur village,54239.0,2563.0
IL,Illinois,Ashkum village,63000.0,795.0
IL,Illinois,Ashland village,58500.0,1318.0
IL,Illinois,Ashley city,37159.0,563.0
IL,Illinois,Ashmore village,51902.0,828.0
IL,Illinois,Ashton village,47625.0,958.0
IL,Illinois,Assumption city,33843.0,1315.0
IL,Illinois,Astoria town,33750.0,1198.0
IL,Illinois,Athens city,55000.0,1776.0
IL,Illinois,Atkinson town,42143.0,1006.0
