State,State_Full,City,poverty_rate,Population
CA,California,Spaulding CDP,2.3,196.0
CA,California,Spreckels CDP,1.8,761.0
CA,California,Spring Garden CDP,0.0,0.0
CA,California,Spring Valley CDP (Lake County),31.4,1099.0
CA,California,Spring Valley CDP (San Diego County),12.0,30392.0
CA,California,Spring Valley Lake CDP,10.5,7849.0
CA,California,Springville CDP,30.1,763.0
CA,California,Squaw Valley CDP,5.6,2796.0
CA,California,Squirrel Mountain Valley CDP,7.9,1120.0
CA,California,Stallion Springs CDP,9.0,3263.0
CA,California,Stanford CDP,21.8,14213.0
CA,California,Stanton city,21.8,38625.0
CA,California,Stevenson Ranch CDP,5.6,19408.0
CA,California,Stevinson CDP,9.3,290.0
CA,California,Stinson Beach CDP,3.5,462.0
CA,California,Stirling City CDP,53.4,176.0
CA,California,Stockton city,25.3,299722.0
CA,California,Stonyford CDP,27.7,260.0
CA,California,Storrie CDP,0.0,0.0
CA,California,Stratford CDP,59.2,1020.0
CA,California,Strathmore CDP,50.8,2920.0
CA,California,Strawberry CDP (Marin County),14.2,5901.0
CA,California,Strawberry CDP (Tuolumne County),0.0,246.0
CA,California,Sugarloaf Mountain Park CDP,0.0,0.0
CA,California,Sugarloaf Saw Mill CDP,0.0,0.0
CA,California,Sugarloaf Village CDP,0.0,7.0
CA,California,Suisun City city,14.3,28867.0
CA,California,Sultana CDP,60.5,916.0
CA,California,Summerland CDP,7.2,1505.0
CA,California,Sunnyside CDP,18.7,4203.0
CA,California,Sunnyside-Tahoe City CDP,6.8,1450.0
CA,California,Sunny Slopes CDP,0.0,52.0
CA,California,Sunnyvale city,7.5,148178.0
CA,California,Sunol CDP,10.5,985.0
CA,California,Sun Village CDP,18.6,11322.0
CA,California,Susanville city,22.6,16048.0
CA,California,Sutter CDP,8.5,3195.0
CA,California,Sutter Creek city,19.0,2083.0
CA,California,Swall Meadows CDP,2.1,243.0
CA,California,Taft city,20.6,9130.0
CA,California,Taft Heights CDP,24.7,2859.0
CA,California,Taft Mosswood CDP,21.8,1117.0
CA,California,Tahoe Vista CDP,14.4,1367.0
CA,California,Tahoma CDP,13.6,943.0
CA,California,Talmage CDP,10.9,1547.0
CA,California,Tamalpais-Homestead Valley CDP,4.3,10542.0
CA,California,Tara Hills CDP,12.3,4778.0
CA,California,Tarpey Village CDP,12.7,3460.0
CA,California,Taylorsville CDP,0.0,317.0
CA,California,Tecopa CDP,48.4,128.0
CA,California,Tehachapi city,22.0,13536.0
CA,California,Tehama city,17.1,410.0
CA,California,Temecula city,7.0,107153.0
CA,California,Temelec CDP,9.2,1543.0
CA,California,Temescal Valley CDP,8.0,24654.0
CA,California,Temple City city,9.6,36079.0
CA,California,Templeton CDP,6.9,7377.0
CA,California,Tennant CDP,69.0,100.0
CA,California,Terminous CDP,5.1,371.0
CA,California,Terra Bella CDP,35.3,2526.0
CA,California,Teviston CDP,70.3,1623.0
CA,California,Thermal CDP,38.3,3106.0
CA,California,Thermalito CDP,32.0,7119.0
CA,California,Thornton CDP,37.6,916.0
CA,California,Thousand Oaks city,6.2,128565.0
CA,California,Thousand Palms CDP,10.1,8222.0
CA,California,Three Rivers CDP,11.7,2185.0
CA,California,Three Rocks CDP,0.0,212.0
CA,California,Tiburon town,3.6,9158.0
CA,California,Timber Cove CDP,18.1,127.0
CA,California,Tipton CDP,33.1,2787.0
CA,California,Tobin CDP,100.0,10.0
CA,California,Tomales CDP,13.0,208.0
CA,California,Tonyville CDP,48.6,572.0
CA,California,Tooleville CDP,7.9,391.0
CA,California,Topanga CDP,5.1,8419.0
CA,California,Topaz CDP,35.1,202.0
CA,California,Toro Canyon CDP,3.2,1580.0
CA,California,Torrance city,7.0,147589.0
CA,California,Tracy city,8.6,85284.0
CA,California,Tranquillity CDP,42.5,691.0
CA,California,Traver CDP,39.0,711.0
CA,California,Tres Pinos CDP,3.4,472.0
CA,California,Trinidad city,5.9,219.0
CA,California,Trinity Center CDP,17.1,211.0
CA,California,Trinity Village CDP,23.1,221.0
CA,California,Trona CDP,0.0,0.0
CA,California,Trowbridge CDP,4.5,220.0
CA,California,Truckee town,6.5,16184.0
CA,California,Tulare city,21.7,61204.0
CA,California,Tulelake city,27.3,1000.0
CA,California,Tuolumne City CDP,38.3,1763.0
CA,California,Tupman CDP,42.1,206.0
CA,California,Turlock city,17.5,70596.0
CA,California,Tustin city,13.6,78787.0
CA,California,Tuttle CDP,0.0,0.0
CA,California,Tuttletown CDP,1.5,1068.0
CA,California,Twain CDP,0.0,31.0
CA,California,Twain Harte CDP,9.1,2297.0
CA,California,Twentynine Palms city,17.9,25769.0
CA,California,Twin Lakes CDP,15.6,5201.0
CA,California,Ukiah city,26.5,15936.0
CA,California,Union City city,8.1,72690.0
CA,California,University of California-Davis CDP,53.7,6865.0
CA,California,University of California-Merced CDP,0.0,0.0
CA,California,Upland city,15.5,75542.0
CA,California,Upper Lake CDP,32.4,712.0
CA,California,Vacaville city,10.7,94795.0
CA,California,Valinda CDP,12.5,24026.0
CA,California,Vallecito CDP,4.1,482.0
CA,California,Vallejo city,18.3,118995.0
CA,California,Valle Vista CDP,23.2,16127.0
CA,California,Valley Acres CDP,7.5,584.0
CA,California,Valley Center CDP,8.5,10261.0
CA,California,Valley Ford CDP,85.2,155.0
CA,California,Valley Home CDP,10.3,290.0
CA,California,Valley Ranch CDP,0.0,44.0
CA,California,Valley Springs CDP,16.9,3321.0
CA,California,Valley Wells CDP,0.0,0.0
CA,California,Val Verde CDP,16.8,2697.0
CA,California,Vandenberg AFB CDP,6.4,3317.0
CA,California,Vandenberg Village CDP,7.7,6763.0
CA,California,Verdi CDP,26.2,107.0
CA,California,Vernon city,2.4,41.0
CA,California,Victor CDP,43.2,592.0
CA,California,Victorville city,26.0,120703.0
CA,California,View Park-Windsor Hills CDP,8.7,11648.0
CA,California,Villa Park city,3.7,5947.0
CA,California,Vina CDP,16.0,181.0
CA,California,Vincent CDP,8.4,17006.0
CA,California,Vine Hill CDP,18.4,4144.0
CA,California,Vineyard CDP,13.5,26452.0
CA,California,Visalia city,21.3,127842.0
CA,California,Vista city,17.8,97564.0
CA,California,Vista Santa Rosa CDP,23.6,3173.0
CA,California,Volcano CDP,0.0,20.0
CA,California,Volta CDP,0.0,172.0
CA,California,Walker CDP,8.9,832.0
CA,California,Wallace CDP,0.0,877.0
CA,California,Walnut city,6.7,29970.0
CA,California,Walnut Creek city,5.9,66799.0
CA,California,Walnut Grove CDP,15.8,1253.0
CA,California,Walnut Park CDP,19.1,16054.0
CA,California,Warm Springs CDP,7.5,3190.0
CA,California,Warner Valley CDP,0.0,4.0
CA,California,Wasco city,32.7,25973.0
CA,California,Washington CDP,75.0,24.0
CA,California,Waterford city,25.0,8649.0
CA,California,Waterloo CDP,0.0,524.0
CA,California,Watsonville city,19.7,52543.0
CA,California,Waukena CDP,12.6,191.0
CA,California,Wawona CDP,31.6,323.0
CA,California,Weaverville CDP,15.8,3151.0
CA,California,Weed city,32.9,2823.0
CA,California,Weedpatch CDP,42.8,2328.0
CA,California,Weldon CDP,29.3,2752.0
CA,California,Weott CDP,12.2,237.0
CA,California,West Athens CDP,25.7,8320.0
CA,California,West Bishop CDP,3.0,2873.0
CA,California,West Carson CDP,8.2,21437.0
CA,California,West Covina city,10.3,107837.0
CA,California,West Goshen CDP,76.4,675.0
CA,California,Westhaven-Moonstone CDP,17.0,1031.0
CA,California,West Hollywood city,15.3,35332.0
CA,California,Westlake Village city,6.1,8471.0
CA,California,Westley CDP,60.6,759.0
CA,California,West Menlo Park CDP,4.0,3799.0
CA,California,Westminster city,17.8,91719.0
CA,California,West Modesto CDP,41.2,6041.0
CA,California,Westmont CDP,37.0,32566.0
CA,California,Westmorland city,42.4,1750.0
CA,California,West Park CDP,27.1,717.0
CA,California,West Point CDP,36.8,628.0
CA,California,West Puente Valley CDP,8.6,24077.0
CA,California,West Rancho Dominguez CDP,20.3,22605.0
CA,California,West Sacramento city,17.7,50747.0
CA,California,Westside CDP,26.2,279.0
CA,California,West Whittier-Los Nietos CDP,8.9,27114.0
CA,California,Westwood CDP,24.2,1595.0
CA,California,Wheatland city,18.1,3543.0
CA,California,Whitehawk CDP,0.0,44.0
CA,California,Whitewater CDP,47.0,611.0
CA,California,Whitley Gardens CDP,0.0,280.0
CA,California,Whittier city,12.5,86688.0
CA,California,Wildomar city,15.0,34220.0
CA,California,Wilkerson CDP,0.5,557.0
CA,California,Williams city,15.7,5159.0
CA,California,Willits city,30.7,4853.0
CA,California,Willowbrook CDP,29.4,20685.0
CA,California,Willow Creek CDP,39.2,1553.0
CA,California,Willows city,18.7,6111.0
CA,California,Wilsonia CDP,0.0,0.0
CA,California,Wilton CDP,11.2,5030.0
CA,California,Winchester CDP,14.1,2824.0
CA,California,Windsor town,4.1,27205.0
CA,California,Winter Gardens CDP,12.8,20703.0
CA,California,Winterhaven CDP,45.6,171.0
CA,California,Winters city,5.3,6927.0
CA,California,Winton CDP,24.4,11669.0
CA,California,Wofford Heights CDP,2.6,1684.0
CA,California,Woodacre CDP,2.8,1623.0
CA,California,Woodbridge CDP,9.3,3705.0
CA,California,Woodcrest CDP,8.9,16049.0
CA,California,Woodlake city,29.9,7525.0
CA,California,Woodland city,14.0,56997.0
CA,California,Woodlands CDP,0.0,632.0
CA,California,Woodside town,4.5,5479.0
CA,California,Woodville CDP,51.8,1798.0
CA,California,Wrightwood CDP,11.6,4442.0
CA,California,Yankee Hill CDP,29.3,270.0
CA,California,Yettem CDP,44.3,300.0
CA,California,Yolo CDP,4.7,577.0
CA,California,Yorba Linda city,3.6,67033.0
CA,California,Yosemite Lakes CDP,12.1,4990.0
CA,California,Yosemite Valley CDP,10.7,1067.0
CA,California,Yountville city,7.2,2985.0
CA,California,Yreka city,34.3,7635.0
CA,California,Yuba City city,18.5,66038.0
CA,California,Yucaipa city,16.7,52739.0
CA,California,Yucca Valley town,21.0,21258.0
CA,California,Zayante CDP,7.7,881.0
CO,Colorado,Acres Green CDP,5.1,2921.0
CO,Colorado,Aetna Estates CDP,26.3,1165.0
CO,Colorado,Aguilar town,14.8,660.0
CO,Colorado,Air Force Academy CDP,3.4,5864.0
CO,Colorado,Akron town,12.6,1903.0
CO,Colorado,Alamosa city,35.1,9592.0
CO,Colorado,Alamosa East CDP,28.4,1576.0
CO,Colorado,Allenspark CDP,3.0,673.0
CO,Colorado,Alma town,20.5,302.0
CO,Colorado,Alpine CDP,0.0,146.0
CO,Colorado,Altona CDP,10.2,550.0
CO,Colorado,Amherst CDP,71.4,56.0
CO,Colorado,Antonito town,35.4,757.0
CO,Colorado,Applewood CDP,7.7,7623.0
CO,Colorado,Arboles CDP,5.3,246.0
CO,Colorado,Aristocrat Ranchettes CDP,4.3,1275.0
CO,Colorado,Arriba town,16.5,188.0
CO,Colorado,Arvada city,8.4,111658.0
CO,Colorado,Aspen city,8.8,6740.0
CO,Colorado,Aspen Park CDP,9.9,748.0
CO,Colorado,Atwood CDP,0.0,228.0
CO,Colorado,Ault town,15.3,1750.0
CO,Colorado,Aurora city,15.3,345867.0
CO,Colorado,Avon town,12.8,6414.0
CO,Colorado,Avondale CDP,37.9,803.0
CO,Colorado,Bark Ranch CDP,0.0,222.0
CO,Colorado,Basalt town,6.4,3791.0
CO,Colorado,Battlement Mesa CDP,6.1,4689.0
CO,Colorado,Bayfield town,7.4,2478.0
CO,Colorado,Bennett town,11.6,1915.0
CO,Colorado,Berkley CDP,18.7,11599.0
CO,Colorado,Berthoud town,9.3,5497.0
CO,Colorado,Bethune town,19.9,297.0
CO,Colorado,Beulah Valley CDP,10.0,768.0
CO,Colorado,Black Forest CDP,3.7,12918.0
CO,Colorado,Black Hawk city,20.0,155.0
CO,Colorado,Blanca town,11.3,478.0
CO,Colorado,Blende CDP,28.9,727.0
CO,Colorado,Blue River town,8.9,784.0
CO,Colorado,Blue Sky CDP,0.0,0.0
CO,Colorado,Bonanza town,25.0,8.0
CO,Colorado,Bonanza Mountain Estates CDP,0.0,96.0
CO,Colorado,Boone town,29.8,346.0
CO,Colorado,Boulder city,23.1,103919.0
CO,Colorado,Bow Mar town,1.6,1045.0
CO,Colorado,Brandon CDP,0.0,18.0
CO,Colorado,Branson town,2.4,41.0
CO,Colorado,Breckenridge town,12.0,4682.0
CO,Colorado,Brick Center CDP,0.0,34.0
CO,Colorado,Brighton city,9.9,35582.0
CO,Colorado,Brookside town,9.0,247.0
CO,Colorado,Broomfield city,6.5,60699.0
CO,Colorado,Brush city,12.1,5488.0
CO,Colorado,Buena Vista town,4.5,2705.0
CO,Colorado,Burlington city,14.9,3931.0
CO,Colorado,Byers CDP,8.8,1357.0
CO,Colorado,Calhan town,9.1,832.0
CO,Colorado,Campo town,39.0,41.0
CO,Colorado,Ca_on City city,21.6,
CO,Colorado,Capulin CDP,13.9,115.0
CO,Colorado,Carbondale town,9.8,6516.0
CO,Colorado,Cascade-Chipita Park CDP,11.1,1561.0
CO,Colorado,Castle Pines city,1.1,10399.0
CO,Colorado,Castle Pines Village CDP,2.5,4504.0
CO,Colorado,Castle Rock town,5.2,52143.0
CO,Colorado,Cathedral CDP,0.0,17.0
CO,Colorado,Catherine CDP,8.7,288.0
CO,Colorado,Cattle Creek CDP,1.6,731.0
CO,Colorado,Cedaredge town,28.1,2272.0
CO,Colorado,Centennial city,5.0,106604.0
CO,Colorado,Center town,37.2,2105.0
CO,Colorado,Central City city,10.5,771.0
CO,Colorado,Chacra CDP,0.0,544.0
CO,Colorado,Cheraw town,9.1,175.0
CO,Colorado,Cherry Creek CDP,6.6,12087.0
CO,Colorado,Cherry Hills Village city,2.1,6329.0
CO,Colorado,Cheyenne Wells town,13.0,909.0
CO,Colorado,Cimarron Hills CDP,7.5,16746.0
CO,Colorado,City of Creede town,19.0,189.0
CO,Colorado,Clifton CDP,19.2,20079.0
CO,Colorado,Coal Creek CDP,0.7,1894.0
CO,Colorado,Coal Creek CDP,0.7,335.0
CO,Colorado,Coal Creek town,9.9,1894.0
CO,Colorado,Coal Creek town,9.9,335.0
CO,Colorado,Coaldale CDP,0.0,364.0
CO,Colorado,Cokedale town,0.0,140.0
CO,Colorado,Collbran town,42.9,646.0
CO,Colorado,Colona CDP,0.0,0.0
CO,Colorado,Colorado City CDP,21.5,2249.0
CO,Colorado,Colorado Springs city,13.4,442040.0
CO,Colorado,Columbine CDP,5.0,24709.0
CO,Colorado,Columbine Valley town,1.8,1164.0
CO,Colorado,Comanche Creek CDP,5.9,375.0
CO,Colorado,Commerce City city,15.6,50346.0
CO,Colorado,Conejos CDP,6.6,76.0
CO,Colorado,Copper Mountain CDP,29.1,268.0
CO,Colorado,Cortez city,20.8,8571.0
CO,Colorado,Cotopaxi CDP,0.0,7.0
CO,Colorado,Craig city,12.6,8983.0
CO,Colorado,Crawford town,17.1,287.0
CO,Colorado,Crested Butte town,13.3,1445.0
CO,Colorado,Crestone town,39.2,107.0
CO,Colorado,Cripple Creek city,18.0,1341.0
CO,Colorado,Crisman CDP,0.0,351.0
CO,Colorado,Crook town,14.5,143.0
CO,Colorado,Crowley town,20.2,284.0
CO,Colorado,Dacono city,5.3,4461.0
CO,Colorado,Dakota Ridge CDP,3.9,33580.0
CO,Colorado,De Beque town,10.6,369.0
CO,Colorado,Deer Trail town,17.5,573.0
CO,Colorado,Del Norte town,30.1,1984.0
CO,Colorado,Delta city,15.8,8779.0
CO,Colorado,Denver city,17.3,649654.0
CO,Colorado,Derby CDP,24.0,8565.0
CO,Colorado,Dillon town,5.7,865.0
CO,Colorado,Dinosaur town,18.5,313.0
CO,Colorado,Divide CDP,0.0,124.0
CO,Colorado,Dolores town,16.2,1048.0
CO,Colorado,Dotsero CDP,27.1,863.0
CO,Colorado,Dove Creek town,15.4,707.0
CO,Colorado,Dove Valley CDP,9.6,5600.0
CO,Colorado,Downieville-Lawson-Dumont CDP,0.0,474.0
CO,Colorado,Durango city,13.2,17486.0
CO,Colorado,Eads town,12.1,612.0
CO,Colorado,Eagle town,1.7,6553.0
CO,Colorado,East Pleasant View CDP,0.5,425.0
CO,Colorado,Eaton town,1.5,4662.0
CO,Colorado,Eckley town,17.3,342.0
CO,Colorado,Edgewater city,16.4,5237.0
CO,Colorado,Edwards CDP,16.1,9792.0
CO,Colorado,Elbert CDP,10.9,187.0
CO,Colorado,Eldora CDP,28.6,119.0
CO,Colorado,Eldorado Springs CDP,4.7,782.0
CO,Colorado,Elizabeth town,10.0,1236.0
CO,Colorado,El Jebel CDP,3.3,3526.0
CO,Colorado,Ellicott CDP,11.8,703.0
CO,Colorado,El Moro CDP,3.4,325.0
CO,Colorado,Empire town,10.3,312.0
CO,Colorado,Englewood city,16.5,31877.0
CO,Colorado,Erie town,2.4,19948.0
CO,Colorado,Estes Park town,10.0,6103.0
CO,Colorado,Evans city,16.6,20308.0
CO,Colorado,Evergreen CDP,4.3,8688.0
CO,Colorado,Fairmount CDP,6.0,8222.0
CO,Colorado,Fairplay town,5.7,817.0
CO,Colorado,Federal Heights city,19.0,12037.0
CO,Colorado,Firestone town,4.5,11255.0
CO,Colorado,Flagler town,19.0,596.0
CO,Colorado,Fleming town,24.3,608.0
CO,Colorado,Florence city,23.2,3884.0
CO,Colorado,Florissant CDP,0.0,77.0
CO,Colorado,Floyd Hill CDP,0.0,1153.0
CO,Colorado,Fort Carson CDP,17.2,14742.0
CO,Colorado,Fort Collins city,18.6,153292.0
CO,Colorado,Fort Garland CDP,30.0,470.0
CO,Colorado,Fort Lupton city,13.5,7669.0
CO,Colorado,Fort Morgan city,13.6,11377.0
CO,Colorado,Fountain city,8.6,27062.0
CO,Colorado,Fowler town,29.6,1144.0
CO,Colorado,Foxfield town,3.3,683.0
CO,Colorado,Franktown CDP,0.0,203.0
CO,Colorado,Fraser town,11.4,1102.0
CO,Colorado,Frederick town,4.0,10186.0
CO,Colorado,Frisco town,9.6,2855.0
CO,Colorado,Fruita city,13.8,12750.0
CO,Colorado,Fruitvale CDP,12.2,7458.0
CO,Colorado,Fulford CDP,0.0,0.0
CO,Colorado,Garden City town,33.7,277.0
CO,Colorado,Garfield CDP,0.0,8.0
CO,Colorado,Genesee CDP,5.2,3703.0
CO,Colorado,Genoa town,0.0,85.0
CO,Colorado,Georgetown town,9.1,1031.0
CO,Colorado,Gerrard CDP,12.3,122.0
CO,Colorado,Gilcrest town,20.2,917.0
CO,Colorado,Glendale city,25.6,4744.0
CO,Colorado,Glendale city,25.6,112.0
CO,Colorado,Glendale CDP,0.0,4744.0
CO,Colorado,Glendale CDP,0.0,112.0
CO,Colorado,Gleneagle CDP,1.1,6470.0
CO,Colorado,Glenwood Springs city,15.4,9756.0
CO,Colorado,Golden city,16.8,19780.0
CO,Colorado,Goldfield CDP,0.0,41.0
CO,Colorado,Gold Hill CDP,25.9,189.0
CO,Colorado,Granada town,26.9,507.0
CO,Colorado,Granby town,10.7,1864.0
CO,Colorado,Grand Junction city,18.9,59945.0
CO,Colorado,Grand Lake town,6.1,329.0
CO,Colorado,Grand View Estates CDP,4.1,689.0
CO,Colorado,Greeley city,20.2,97074.0
CO,Colorado,Green Mountain Falls town,13.1,671.0
CO,Colorado,Greenwood Village city,4.0,14920.0
CO,Colorado,Grover town,43.4,83.0
CO,Colorado,Guffey CDP,0.0,81.0
CO,Colorado,Gunbarrel CDP,8.1,9184.0
CO,Colorado,Gunnison city,34.0,5955.0
CO,Colorado,Gypsum town,4.6,6685.0
CO,Colorado,Hartman town,38.7,62.0
CO,Colorado,Hasty CDP,16.1,96.0
CO,Colorado,Haswell town,6.8,74.0
CO,Colorado,Haxtun town,11.0,1005.0
CO,Colorado,Hayden town,12.7,1819.0
CO,Colorado,Heeney CDP,13.9,251.0
CO,Colorado,Hidden Lake CDP,0.0,0.0
CO,Colorado,Highlands Ranch CDP,3.6,104432.0
CO,Colorado,Hillrose town,21.9,280.0
CO,Colorado,Hoehne CDP,3.9,128.0
CO,Colorado,Holly town,26.5,882.0
CO,Colorado,Holly Hills CDP,5.4,2560.0
CO,Colorado,Holyoke city,18.1,2185.0
CO,Colorado,Hooper town,25.5,55.0
CO,Colorado,Hotchkiss town,18.2,932.0
CO,Colorado,Hot Sulphur Springs town,15.5,772.0
CO,Colorado,Howard CDP,1.8,794.0
CO,Colorado,Hudson town,21.1,2138.0
CO,Colorado,Hugo town,25.1,670.0
CO,Colorado,Idaho Springs city,19.1,1996.0
CO,Colorado,Idalia CDP,0.0,45.0
CO,Colorado,Idledale CDP,0.0,282.0
CO,Colorado,Ignacio town,18.7,887.0
CO,Colorado,Iliff town,28.3,212.0
CO,Colorado,Indian Hills CDP,2.1,1380.0
CO,Colorado,Inverness CDP,4.4,1109.0
CO,Colorado,Jackson Lake CDP,5.1,178.0
CO,Colorado,Jamestown town,6.6,256.0
CO,Colorado,Jansen CDP,18.3,131.0
CO,Colorado,Joes CDP,6.7,45.0
CO,Colorado,Johnson Village CDP,53.6,224.0
CO,Colorado,Johnstown town,1.4,12818.0
CO,Colorado,Julesburg town,12.7,1218.0
CO,Colorado,Keenesburg town,15.4,1319.0
CO,Colorado,Ken Caryl CDP,5.2,33021.0
CO,Colorado,Kersey town,11.0,1585.0
CO,Colorado,Keystone CDP,11.8,1067.0
CO,Colorado,Kim town,1.6,61.0
CO,Colorado,Kiowa town,10.3,859.0
CO,Colorado,Kirk CDP,8.8,102.0
CO,Colorado,Kit Carson town,11.9,263.0
CO,Colorado,Kittredge CDP,10.5,1324.0
CO,Colorado,Kremmling town,14.1,2090.0
CO,Colorado,Lafayette city,8.4,26430.0
CO,Colorado,Laird CDP,20.0,30.0
CO,Colorado,La Jara town,21.6,713.0
CO,Colorado,La Junta city,31.3,7018.0
CO,Colorado,La Junta Gardens CDP,0.0,25.0
CO,Colorado,Lake City town,13.0,354.0
CO,Colorado,Lakeside town,20.0,5.0
CO,Colorado,Lakewood city,11.9,147836.0
CO,Colorado,Lamar city,20.3,7744.0
CO,Colorado,Laporte CDP,13.1,2497.0
CO,Colorado,Larkspur town,10.5,248.0
CO,Colorado,La Salle town,14.3,2571.0
CO,Colorado,Las Animas city,35.1,1813.0
CO,Colorado,La Veta town,26.9,729.0
CO,Colorado,Lazy Acres CDP,7.7,977.0
CO,Colorado,Leadville city,6.3,2595.0
CO,Colorado,Leadville North CDP,9.9,1815.0
CO,Colorado,Lewis CDP,8.7,391.0
CO,Colorado,Leyner CDP,0.0,30.0
CO,Colorado,Limon town,19.6,1425.0
CO,Colorado,Lincoln Park CDP,19.6,3222.0
CO,Colorado,Littleton city,9.4,44553.0
CO,Colorado,Lochbuie town,20.8,5222.0
CO,Colorado,Loghill Village CDP,0.0,452.0
CO,Colorado,Log Lane Village town,18.6,1003.0
CO,Colorado,Loma CDP,8.5,1254.0
CO,Colorado,Lone Tree city,4.2,12462.0
CO,Colorado,Longmont city,14.1,89814.0
CO,Colorado,Louisville city,5.7,19548.0
CO,Colorado,Louviers CDP,19.1,152.0
CO,Colorado,Loveland city,9.1,71755.0
CO,Colorado,Lynn CDP,100.0,6.0
CO,Colorado,Lyons town,7.8,2056.0
CO,Colorado,McCoy CDP,0.0,27.0
CO,Colorado,Manassa town,30.5,1060.0
CO,Colorado,Mancos town,27.3,1727.0
CO,Colorado,Manitou Springs city,14.5,5211.0
CO,Colorado,Manzanola town,24.9,445.0
