State,State_Full,City,percent_completed_hs,Population
CO,Colorado,Mulford CDP,88.4,169.0
CO,Colorado,Naturita town,87.5,461.0
CO,Colorado,Nederland town,97.5,1531.0
CO,Colorado,New Castle town,89.2,4569.0
CO,Colorado,Niwot CDP,99.5,4497.0
CO,Colorado,No Name CDP,100.0,146.0
CO,Colorado,Norrie CDP,0.0,0.0
CO,Colorado,Northglenn city,86.6,37754.0
CO,Colorado,North La Junta CDP,91.5,449.0
CO,Colorado,North Washington CDP,64.3,272.0
CO,Colorado,Norwood town,85.3,595.0
CO,Colorado,Nucla town,84.5,525.0
CO,Colorado,Nunn town,89.1,524.0
CO,Colorado,Oak Creek town,91.3,836.0
CO,Colorado,Olathe town,61.1,1999.0
CO,Colorado,Olney Springs town,82.1,507.0
CO,Colorado,Ophir town,100.0,226.0
CO,Colorado,Orchard CDP,78.2,113.0
CO,Colorado,Orchard City town,91.8,3047.0
CO,Colorado,Orchard Mesa CDP,91.5,6385.0
CO,Colorado,Ordway town,85.3,1393.0
CO,Colorado,Otis town,90.2,438.0
CO,Colorado,Ouray city,96.2,853.0
CO,Colorado,Ovid town,83.6,311.0
CO,Colorado,Padroni CDP,64.8,143.0
CO,Colorado,Pagosa Springs town,83.3,1729.0
CO,Colorado,Palisade town,89.0,2654.0
CO,Colorado,Palmer Lake town,98.8,2529.0
CO,Colorado,Paoli town,39.3,63.0
CO,Colorado,Paonia town,93.7,1255.0
CO,Colorado,Parachute town,79.7,1095.0
CO,Colorado,Paragon Estates CDP,100.0,848.0
CO,Colorado,Parker town,98.0,47342.0
CO,Colorado,Parshall CDP,77.2,57.0
CO,Colorado,Peetz town,94.5,242.0
CO,Colorado,Penrose CDP,91.0,3211.0
CO,Colorado,Peoria CDP,83.9,178.0
CO,Colorado,Perry Park CDP,99.0,1727.0
CO,Colorado,Peyton CDP,100.0,307.0
CO,Colorado,Phippsburg CDP,100.0,139.0
CO,Colorado,Piedra CDP,100.0,61.0
CO,Colorado,Pierce town,81.5,946.0
CO,Colorado,Pine Brook Hill CDP,100.0,1263.0
CO,Colorado,Pitkin town,93.4,104.0
CO,Colorado,Platteville town,81.9,2574.0
CO,Colorado,Poncha Springs town,87.8,1172.0
CO,Colorado,Ponderosa Park CDP,96.7,3211.0
CO,Colorado,Portland CDP,100.0,168.0
CO,Colorado,Pritchett town,94.4,130.0
CO,Colorado,Pueblo city,85.3,108073.0
CO,Colorado,Pueblo West CDP,94.6,30440.0
CO,Colorado,Ramah town,91.5,72.0
CO,Colorado,Rangely town,91.7,2322.0
CO,Colorado,Raymer (New Raymer) town,79.3,88.0
CO,Colorado,Red Cliff town,92.0,279.0
CO,Colorado,Red Feather Lakes CDP,100.0,181.0
CO,Colorado,Redlands CDP,92.4,10086.0
CO,Colorado,Redstone CDP,100.0,26.0
CO,Colorado,Redvale CDP,95.3,171.0
CO,Colorado,Rico town,96.4,199.0
CO,Colorado,Ridgway town,98.3,898.0
CO,Colorado,Rifle city,84.3,9451.0
CO,Colorado,Rock Creek Park CDP,100.0,20.0
CO,Colorado,Rockvale town,86.6,475.0
CO,Colorado,Rocky Ford city,80.9,3877.0
CO,Colorado,Rollinsville CDP,100.0,15.0
CO,Colorado,Romeo town,59.4,337.0
CO,Colorado,Roxborough Park CDP,97.9,9859.0
CO,Colorado,Rye town,93.9,209.0
CO,Colorado,Saddle Ridge CDP,100.0,64.0
CO,Colorado,Saguache town,77.8,536.0
CO,Colorado,St. Ann Highlands CDP,100.0,350.0
CO,Colorado,St. Mary's CDP,100.0,291.0
CO,Colorado,Salida city,90.7,5373.0
CO,Colorado,Salt Creek CDP,73.2,662.0
CO,Colorado,San Acacio CDP,100.0,14.0
CO,Colorado,Sanford town,89.4,918.0
CO,Colorado,San Luis town,59.1,642.0
CO,Colorado,Sawpit town,100.0,30.0
CO,Colorado,Security-Widefield CDP,92.5,34836.0
CO,Colorado,Sedalia CDP,100.0,131.0
CO,Colorado,Sedgwick town,84.8,155.0
CO,Colorado,Segundo CDP,81.1,153.0
CO,Colorado,Seibert town,88.6,182.0
CO,Colorado,Seven Hills CDP,100.0,83.0
CO,Colorado,Severance town,95.8,3448.0
CO,Colorado,Shaw Heights CDP,78.0,4760.0
CO,Colorado,Sheridan city,81.7,5912.0
CO,Colorado,Sheridan Lake town,72.7,85.0
CO,Colorado,Sherrelwood CDP,68.5,19209.0
CO,Colorado,Silt town,85.7,2976.0
CO,Colorado,Silver Cliff town,86.7,789.0
CO,Colorado,Silver Plume town,98.0,239.0
CO,Colorado,Silverthorne town,89.1,4117.0
CO,Colorado,Silverton town,91.7,552.0
CO,Colorado,Simla town,85.0,555.0
CO,Colorado,Smeltertown CDP,87.7,174.0
CO,Colorado,Snowmass Village town,100.0,2865.0
CO,Colorado,Snyder CDP,100.0,145.0
CO,Colorado,Southern Ute CDP,97.3,156.0
CO,Colorado,South Fork town,95.4,589.0
CO,Colorado,Springfield town,86.6,1392.0
CO,Colorado,Starkville town,75.9,31.0
CO,Colorado,Steamboat Springs city,96.7,12148.0
CO,Colorado,Sterling city,83.7,14046.0
CO,Colorado,Stonegate CDP,97.8,9264.0
CO,Colorado,Stonewall Gap CDP,100.0,41.0
CO,Colorado,Strasburg CDP,92.9,3027.0
CO,Colorado,Stratmoor CDP,87.7,6035.0
CO,Colorado,Stratton town,86.6,627.0
CO,Colorado,Sugar City town,81.0,434.0
CO,Colorado,Sugarloaf CDP,100.0,305.0
CO,Colorado,Sunshine CDP,100.0,151.0
CO,Colorado,Superior town,98.0,12815.0
CO,Colorado,Swink town,96.7,659.0
CO,Colorado,Tabernash CDP,100.0,355.0
CO,Colorado,Tall Timber CDP,100.0,217.0
CO,Colorado,Telluride town,96.2,2019.0
CO,Colorado,The Pinery CDP,99.0,11384.0
CO,Colorado,Thornton city,87.5,127688.0
CO,Colorado,Timnath town,98.5,1204.0
CO,Colorado,Todd Creek CDP,95.1,3879.0
CO,Colorado,Towaoc CDP,76.6,787.0
CO,Colorado,Towner CDP,81.0,43.0
CO,Colorado,Trail Side CDP,100.0,82.0
CO,Colorado,Trinidad city,84.1,8470.0
CO,Colorado,Twin Lakes CDP (Adams County),66.1,6698.0
CO,Colorado,Twin Lakes CDP (Lake County),100.0,140.0
CO,Colorado,Two Buttes town,89.4,63.0
CO,Colorado,Upper Bear Creek CDP,96.8,1143.0
CO,Colorado,Vail town,99.1,5321.0
CO,Colorado,Valdez CDP,78.6,18.0
CO,Colorado,Valmont CDP,100.0,104.0
CO,Colorado,Vernon CDP,100.0,10.0
CO,Colorado,Victor city,92.4,374.0
CO,Colorado,Vilas town,84.4,214.0
CO,Colorado,Vineland CDP,83.6,166.0
CO,Colorado,Vona town,75.7,45.0
CO,Colorado,Walden town,80.2,535.0
CO,Colorado,Walsenburg city,80.3,2930.0
CO,Colorado,Walsh town,82.8,618.0
CO,Colorado,Ward town,97.8,115.0
CO,Colorado,Watkins CDP,93.8,492.0
CO,Colorado,Welby CDP,78.3,16408.0
CO,Colorado,Weldona CDP,93.2,104.0
CO,Colorado,Wellington town,96.9,6934.0
CO,Colorado,Westcliffe town,91.9,440.0
CO,Colorado,Westcreek CDP,100.0,117.0
CO,Colorado,Westminster city,91.0,110598.0
CO,Colorado,Weston CDP,80.4,51.0
CO,Colorado,West Pleasant View CDP,92.3,3830.0
CO,Colorado,Wheat Ridge city,88.8,30863.0
CO,Colorado,Wiggins town,80.8,1054.0
CO,Colorado,Wiley town,89.5,350.0
CO,Colorado,Williamsburg town,91.6,680.0
CO,Colorado,Windsor town,96.9,20455.0
CO,Colorado,Winter Park town,100.0,578.0
CO,Colorado,Wolcott CDP,0.0,0.0
CO,Colorado,Woodland Park city,97.5,7155.0
CO,Colorado,Woodmoor CDP,99.6,8427.0
CO,Colorado,Woody Creek CDP,100.0,276.0
CO,Colorado,Wray city,87.0,2714.0
CO,Colorado,Yampa town,95.3,417.0
CO,Colorado,Yuma city,86.2,3601.0
CT,Connecticut,Ansonia city,87.5,19035.0
CT,Connecticut,Baltic CDP,88.5,1026.0
CT,Connecticut,Bantam borough,87.5,842.0
CT,Connecticut,Bethel CDP,92.7,9731.0
CT,Connecticut,Bethlehem Village CDP,93.5,1850.0
CT,Connecticut,Blue Hills CDP,82.1,2872.0
CT,Connecticut,Branford Center CDP,93.6,6015.0
CT,Connecticut,Bridgeport city,75.6,147340.0
CT,Connecticut,Bristol city,88.7,60554.0
CT,Connecticut,Broad Brook CDP,97.2,4504.0
CT,Connecticut,Brooklyn CDP,77.2,908.0
CT,Connecticut,Byram CDP,90.2,4836.0
CT,Connecticut,Canaan CDP,91.0,1098.0
CT,Connecticut,Cannondale CDP,100.0,117.0
CT,Connecticut,Canton Valley CDP,94.0,1659.0
CT,Connecticut,Cheshire Village CDP,96.6,5730.0
CT,Connecticut,Chester Center CDP,95.8,1847.0
CT,Connecticut,Clinton CDP,94.4,3498.0
CT,Connecticut,Colchester CDP,94.9,4309.0
CT,Connecticut,Collinsville CDP,95.4,3518.0
CT,Connecticut,Conning Towers Nautilus Park CDP,97.7,9814.0
CT,Connecticut,Cos Cob CDP,95.7,6433.0
CT,Connecticut,Coventry Lake CDP,92.6,3393.0
CT,Connecticut,Crystal Lake CDP,95.3,2220.0
CT,Connecticut,Danbury city,82.5,83476.0
CT,Connecticut,Danielson borough,79.4,4026.0
CT,Connecticut,Darien CDP,98.5,21392.0
CT,Connecticut,Deep River Center CDP,93.4,2417.0
CT,Connecticut,Derby city,85.0,12796.0
CT,Connecticut,Durham CDP,95.6,2932.0
CT,Connecticut,East Brooklyn CDP,86.2,1672.0
CT,Connecticut,East Hampton CDP,89.9,2643.0
CT,Connecticut,East Hartford CDP,84.0,51137.0
CT,Connecticut,East Haven CDP,88.5,29104.0
CT,Connecticut,Essex Village CDP,95.8,2196.0
CT,Connecticut,Falls Village CDP,92.6,403.0
CT,Connecticut,Fenwick borough,93.7,81.0
CT,Connecticut,Gales Ferry CDP,98.8,824.0
CT,Connecticut,Georgetown CDP,98.3,1845.0
CT,Connecticut,Glastonbury Center CDP,92.8,7409.0
CT,Connecticut,Glenville CDP,94.2,2478.0
CT,Connecticut,Greenwich CDP,94.0,13499.0
CT,Connecticut,Groton city,93.8,9305.0
CT,Connecticut,Groton Long Point borough,98.9,510.0
CT,Connecticut,Guilford Center CDP,97.1,2476.0
CT,Connecticut,Hartford city,70.6,124795.0
CT,Connecticut,Hazardville CDP,93.8,4868.0
CT,Connecticut,Heritage Village CDP,96.2,3934.0
CT,Connecticut,Higganum CDP,94.1,1683.0
CT,Connecticut,Jewett City borough,78.8,3472.0
CT,Connecticut,Kensington CDP,92.9,8824.0
CT,Connecticut,Lake Pocotopaug CDP,94.1,3313.0
CT,Connecticut,Lakeville CDP,97.2,858.0
CT,Connecticut,Litchfield borough,96.2,1474.0
CT,Connecticut,Long Hill CDP,92.9,4269.0
CT,Connecticut,Madison Center CDP,95.8,2421.0
CT,Connecticut,Manchester CDP,91.9,30883.0
CT,Connecticut,Mansfield Center CDP,96.1,1127.0
CT,Connecticut,Mashantucket CDP,91.5,167.0
CT,Connecticut,Meriden city,86.4,60439.0
CT,Connecticut,Middletown city,91.9,47218.0
CT,Connecticut,Milford city,94.2,
CT,Connecticut,Milford city (balance),94.1,51643.0
CT,Connecticut,Moodus CDP,100.0,1212.0
CT,Connecticut,Moosup CDP,84.3,3192.0
CT,Connecticut,Mystic CDP,95.8,3981.0
CT,Connecticut,Naugatuck borough,87.4,31722.0
CT,Connecticut,New Britain city,80.8,72988.0
CT,Connecticut,New Hartford Center CDP,92.4,1557.0
CT,Connecticut,New Haven city,83.0,130612.0
CT,Connecticut,Newington CDP,91.7,30638.0
CT,Connecticut,New London city,82.5,27423.0
CT,Connecticut,New Milford CDP,84.8,6915.0
CT,Connecticut,New Preston CDP,98.0,915.0
CT,Connecticut,Newtown borough,95.6,2009.0
CT,Connecticut,Niantic CDP,96.1,3005.0
CT,Connecticut,Noank CDP,96.7,2133.0
CT,Connecticut,Norfolk CDP,88.4,591.0
CT,Connecticut,North Granby CDP,98.5,1781.0
CT,Connecticut,North Grosvenor Dale CDP,81.3,1707.0
CT,Connecticut,North Haven CDP,95.2,23937.0
CT,Connecticut,Northwest Harwinton CDP,89.8,3167.0
CT,Connecticut,Norwalk city,88.5,87701.0
CT,Connecticut,Norwich city,85.3,40254.0
CT,Connecticut,Oakville CDP,89.2,9246.0
CT,Connecticut,Old Greenwich CDP,98.7,6764.0
CT,Connecticut,Old Mystic CDP,94.4,3625.0
CT,Connecticut,Old Saybrook Center CDP,96.7,2139.0
CT,Connecticut,Orange CDP,95.8,13946.0
CT,Connecticut,Oxoboxo River CDP,90.2,3081.0
CT,Connecticut,Pawcatuck CDP,90.0,5242.0
CT,Connecticut,Pemberwick CDP,96.1,3935.0
CT,Connecticut,Plainfield Village CDP,87.0,2244.0
CT,Connecticut,Plantsville CDP,95.0,1672.0
CT,Connecticut,Poquonock Bridge CDP,91.0,1828.0
CT,Connecticut,Portland CDP,92.3,5619.0
CT,Connecticut,Putnam CDP,90.3,7147.0
CT,Connecticut,Quinebaug CDP,86.5,1102.0
CT,Connecticut,Ridgefield CDP,98.1,7725.0
CT,Connecticut,Riverside CDP,97.0,8592.0
CT,Connecticut,Rockville CDP,87.0,7459.0
CT,Connecticut,Salmon Brook CDP,96.2,2676.0
CT,Connecticut,Saybrook Manor CDP,93.1,1103.0
CT,Connecticut,Sharon CDP,87.1,666.0
CT,Connecticut,Shelton city,93.3,40783.0
CT,Connecticut,Sherwood Manor CDP,93.1,5457.0
CT,Connecticut,Simsbury Center CDP,96.1,5926.0
CT,Connecticut,Somers CDP,97.0,1927.0
CT,Connecticut,South Coventry CDP,93.9,1117.0
CT,Connecticut,Southport CDP,96.5,1667.0
CT,Connecticut,South Windham CDP,88.1,1458.0
CT,Connecticut,Southwood Acres CDP,92.6,7731.0
CT,Connecticut,South Woodstock CDP,95.9,1155.0
CT,Connecticut,Stafford Springs CDP,81.2,5061.0
CT,Connecticut,Stamford city,89.0,126592.0
CT,Connecticut,Stonington borough,96.5,971.0
CT,Connecticut,Storrs CDP,95.7,15914.0
CT,Connecticut,Stratford CDP,91.0,52316.0
CT,Connecticut,Suffield Depot CDP,97.3,1468.0
CT,Connecticut,Tariffville CDP,96.7,1272.0
CT,Connecticut,Terramuggus CDP,97.1,862.0
CT,Connecticut,Terryville CDP,86.1,5180.0
CT,Connecticut,Thomaston CDP,86.3,1909.0
CT,Connecticut,Thompsonville CDP,86.9,8878.0
CT,Connecticut,Torrington city,86.5,35493.0
CT,Connecticut,Trumbull CDP,94.3,36571.0
CT,Connecticut,Wallingford Center CDP,91.7,17710.0
CT,Connecticut,Waterbury city,79.1,109551.0
CT,Connecticut,Waterford CDP,88.4,2948.0
CT,Connecticut,Watertown CDP,96.6,2996.0
CT,Connecticut,Wauregan CDP,79.8,1428.0
CT,Connecticut,Weatogue CDP,99.5,3020.0
CT,Connecticut,Westbrook Center CDP,86.6,2125.0
CT,Connecticut,West Hartford CDP,94.1,63288.0
CT,Connecticut,West Haven city,86.5,55189.0
CT,Connecticut,Westport CDP,98.9,27343.0
CT,Connecticut,West Simsbury CDP,95.8,2466.0
CT,Connecticut,Wethersfield CDP,90.6,26510.0
CT,Connecticut,Willimantic CDP,74.9,17411.0
CT,Connecticut,Wilton Center CDP,98.6,712.0
CT,Connecticut,Windsor Locks CDP,90.7,12564.0
CT,Connecticut,Winsted CDP,85.1,7753.0
CT,Connecticut,Woodbury Center CDP,97.1,1438.0
CT,Connecticut,Woodmont borough,96.9,1563.0
DE,Delaware,Arden village,95.7,538.0
DE,Delaware,Ardencroft village,95.7,262.0
DE,Delaware,Ardentown village,98.3,297.0
DE,Delaware,Bear CDP,86.3,19886.0
DE,Delaware,Bellefonte town,95.1,1318.0
DE,Delaware,Bethany Beach town,96.0,908.0
DE,Delaware,Bethel town,97.9,171.0
DE,Delaware,Blades town,78.8,1303.0
DE,Delaware,Bowers town,89.5,320.0
DE,Delaware,Bridgeville town,84.3,2364.0
DE,Delaware,Brookside CDP,89.7,13743.0
DE,Delaware,Camden town,91.8,3501.0
DE,Delaware,Cheswold town,81.9,1219.0
DE,Delaware,Claymont CDP,87.6,9060.0
DE,Delaware,Clayton town,86.4,3034.0
DE,Delaware,Dagsboro town,93.6,980.0
DE,Delaware,Delaware City city,86.7,1933.0
DE,Delaware,Delmar town,83.2,1784.0
DE,Delaware,Dewey Beach town,91.6,250.0
DE,Delaware,Dover city,87.3,37144.0
DE,Delaware,Dover Base Housing CDP,96.8,3417.0
DE,Delaware,Edgemoor CDP,97.1,6257.0
DE,Delaware,Ellendale town,86.3,363.0
DE,Delaware,Elsmere town,77.7,6154.0
DE,Delaware,Farmington town,75.4,91.0
DE,Delaware,Felton town,89.1,1658.0
DE,Delaware,Fenwick Island town,96.8,396.0
DE,Delaware,Frankford town,79.8,988.0
DE,Delaware,Frederica town,81.5,1053.0
DE,Delaware,Georgetown town,63.9,6775.0
DE,Delaware,Glasgow CDP,95.4,14640.0
DE,Delaware,Greenville CDP,97.0,2378.0
DE,Delaware,Greenwood town,78.9,1289.0
DE,Delaware,Harrington city,87.7,3665.0
DE,Delaware,Hartly town,79.4,54.0
DE,Delaware,Henlopen Acres town,100.0,157.0
DE,Delaware,Highland Acres CDP,93.5,3966.0
DE,Delaware,Hockessin CDP,94.8,13230.0
DE,Delaware,Houston town,90.2,390.0
DE,Delaware,Kent Acres CDP,85.0,2283.0
DE,Delaware,Kenton town,71.5,299.0
DE,Delaware,Laurel town,77.8,3916.0
DE,Delaware,Leipsic town,80.5,118.0
DE,Delaware,Lewes city,91.4,2887.0
DE,Delaware,Little Creek town,73.0,190.0
DE,Delaware,Long Neck CDP,90.3,2359.0
DE,Delaware,Magnolia town,93.5,192.0
DE,Delaware,Middletown town,93.3,19744.0
DE,Delaware,Milford city,85.8,9993.0
DE,Delaware,Millsboro town,81.1,4050.0
DE,Delaware,Millville town,92.9,1510.0
DE,Delaware,Milton town,88.9,2717.0
DE,Delaware,Newark city,95.5,32740.0
DE,Delaware,New Castle city,88.8,5371.0
DE,Delaware,Newport town,74.1,1165.0
DE,Delaware,North Star CDP,98.2,7596.0
DE,Delaware,Ocean View town,97.0,1880.0
DE,Delaware,Odessa town,93.0,598.0
DE,Delaware,Pike Creek CDP,97.9,8463.0
DE,Delaware,Pike Creek Valley CDP,96.4,10672.0
DE,Delaware,Rehoboth Beach city,98.9,1098.0
DE,Delaware,Rising Sun-Lebanon CDP,88.6,3970.0
DE,Delaware,Riverview CDP,94.5,2863.0
DE,Delaware,Rodney Village CDP,87.4,1586.0
DE,Delaware,St. Georges CDP,92.4,1141.0
DE,Delaware,Seaford city,79.0,7290.0
DE,Delaware,Selbyville town,71.5,2675.0
DE,Delaware,Slaughter Beach town,96.4,211.0
DE,Delaware,Smyrna town,89.9,10904.0
DE,Delaware,South Bethany town,99.0,423.0
DE,Delaware,Townsend town,89.0,2617.0
DE,Delaware,Viola town,92.2,164.0
DE,Delaware,Wilmington city,83.2,71549.0
DE,Delaware,Wilmington Manor CDP,84.2,7912.0
DE,Delaware,Woodside town,90.8,150.0
DE,Delaware,Woodside East CDP,86.3,2027.0
DE,Delaware,Wyoming town,88.1,1673.0
DC,District of Columbia,Washington,89.3,672228.0
FL,Florida,Acacia Villas CDP,81.7,375.0
FL,Florida,Alachua city,93.4,9435.0
FL,Florida,Alafaya CDP,93.9,85167.0
FL,Florida,Alford town,72.8,538.0
FL,Florida,Allentown CDP,95.2,946.0
FL,Florida,Altamonte Springs city,93.2,42218.0
FL,Florida,Altha town,93.9,670.0
FL,Florida,Altoona CDP,69.4,123.0
FL,Florida,Alturas CDP,79.8,3756.0
FL,Florida,Alva CDP,82.6,2088.0
FL,Florida,Andrews CDP,73.1,1191.0
FL,Florida,Anna Maria city,99.2,1219.0
FL,Florida,Apalachicola city,83.7,2077.0
FL,Florida,Apollo Beach CDP,94.4,16336.0
FL,Florida,Apopka city,86.6,45801.0
FL,Florida,Arcadia city,74.8,7704.0
FL,Florida,Archer city,90.6,1180.0
FL,Florida,Aripeka CDP,92.5,105.0
FL,Florida,Asbury Lake CDP,91.0,8078.0
FL,Florida,Astatula town,80.4,1541.0
FL,Florida,Astor CDP,71.7,1742.0
FL,Florida,Atlantic Beach city,94.9,12961.0
FL,Florida,Atlantis city,96.0,2175.0
FL,Florida,Auburndale city,81.1,14281.0
FL,Florida,Aucilla CDP,71.4,112.0
FL,Florida,Avalon CDP,89.0,571.0
FL,Florida,Aventura city,93.8,37357.0
FL,Florida,Avon Park city,72.0,9974.0
FL,Florida,Azalea Park CDP,78.0,13287.0
FL,Florida,Babson Park CDP,89.6,1337.0
FL,Florida,Bagdad CDP,84.6,3951.0
FL,Florida,Baldwin town,75.6,1929.0
FL,Florida,Bal Harbour village,96.6,2677.0
FL,Florida,Balm CDP,76.9,1880.0
FL,Florida,Bardmoor CDP,90.3,9448.0
FL,Florida,Bartow city,83.4,18094.0
FL,Florida,Bascom town,86.7,94.0
FL,Florida,Bay Harbor Islands town,93.2,5921.0
FL,Florida,Bay Hill CDP,95.5,5133.0
FL,Florida,Bay Lake city,88.9,31.0
FL,Florida,Bayonet Point CDP,85.6,25453.0
FL,Florida,Bay Pines CDP,94.3,3240.0
FL,Florida,Bayport CDP,100.0,452.0
FL,Florida,Bayshore Gardens CDP,81.1,19446.0
FL,Florida,Beacon Square CDP,86.8,6564.0
FL,Florida,Bear Creek CDP,92.2,1840.0
FL,Florida,Bee Ridge CDP,93.9,9836.0
FL,Florida,Bell town,80.1,505.0
FL,Florida,Bellair-Meadowbrook Terrace CDP,91.0,13987.0
FL,Florida,Belleair town,96.0,3941.0
FL,Florida,Belleair Beach city,94.2,1685.0
FL,Florida,Belleair Bluffs city,94.7,2236.0
FL,Florida,Belleair Shore town,98.2,62.0
FL,Florida,Belle Glade city,63.6,17950.0
FL,Florida,Belle Isle city,95.8,6403.0
FL,Florida,Belleview city,76.0,4612.0
FL,Florida,Bellview CDP,90.9,22341.0
FL,Florida,Berrydale CDP,80.9,406.0
FL,Florida,Beverly Beach town,91.0,342.0
FL,Florida,Beverly Hills CDP,85.7,8593.0
FL,Florida,Big Coppitt Key CDP,97.4,2567.0
FL,Florida,Big Pine Key CDP,93.9,4716.0
FL,Florida,Biscayne Park village,87.7,3193.0
FL,Florida,Bithlo CDP,84.5,8559.0
FL,Florida,Black Diamond CDP,97.0,1114.0
FL,Florida,Black Hammock CDP,96.0,963.0
FL,Florida,Bloomingdale CDP,96.2,22882.0
FL,Florida,Blountstown city,79.4,2625.0
FL,Florida,Boca Raton city,96.0,89793.0
FL,Florida,Bokeelia CDP,94.1,1339.0
FL,Florida,Bonifay city,79.6,2756.0
FL,Florida,Bonita Springs city,84.1,47915.0
FL,Florida,Boulevard Gardens CDP,64.9,1870.0
FL,Florida,Bowling Green city,61.6,2916.0
FL,Florida,Boynton Beach city,86.8,71530.0
FL,Florida,Bradenton city,84.9,51811.0
FL,Florida,Bradenton Beach city,92.3,946.0
FL,Florida,Bradley Junction CDP,67.4,480.0
FL,Florida,Brandon CDP,91.7,108287.0
FL,Florida,Branford town,75.2,867.0
FL,Florida,Brent CDP,84.5,21957.0
FL,Florida,Briny Breezes town,93.4,812.0
FL,Florida,Bristol city,70.8,1107.0
FL,Florida,Broadview Park CDP,66.9,7593.0
FL,Florida,Bronson town,85.5,955.0
FL,Florida,Brooker town,82.4,394.0
FL,Florida,Brookridge CDP,89.1,4429.0
FL,Florida,Brooksville city,82.2,7752.0
FL,Florida,Brownsdale CDP,89.5,518.0
FL,Florida,Brownsville CDP,70.6,16410.0
FL,Florida,Buckhead Ridge CDP,77.8,1595.0
FL,Florida,Buckingham CDP,90.4,4316.0
FL,Florida,Buenaventura Lakes CDP,78.8,31348.0
FL,Florida,Bunnell city,85.0,2762.0
FL,Florida,Burnt Store Marina CDP,97.0,1903.0
FL,Florida,Bushnell city,79.0,2973.0
FL,Florida,Butler Beach CDP,95.0,5629.0
FL,Florida,Cabana Colony CDP,94.2,2266.0
FL,Florida,Callahan town,81.2,1291.0
FL,Florida,Callaway city,89.8,14760.0
FL,Florida,Campbell CDP,88.4,2561.0
FL,Florida,Campbellton town,75.7,169.0
FL,Florida,Canal Point CDP,80.5,376.0
FL,Florida,Cape Canaveral city,93.4,10031.0
FL,Florida,Cape Coral city,90.4,165843.0
FL,Florida,Captiva CDP,91.3,163.0
FL,Florida,Carrabelle city,70.3,2770.0
FL,Florida,Carrollwood CDP,93.9,35027.0
FL,Florida,Caryville town,55.0,300.0
FL,Florida,Casselberry city,91.8,26663.0
FL,Florida,Cedar Grove CDP,80.1,3313.0
FL,Florida,Cedar Key city,94.8,667.0
FL,Florida,Celebration CDP,99.7,7816.0
FL,Florida,Center Hill city,61.2,1150.0
FL,Florida,Century town,76.6,1529.0
FL,Florida,Charleston Park CDP,63.1,146.0
FL,Florida,Charlotte Harbor CDP,88.9,4001.0
FL,Florida,Charlotte Park CDP,90.2,2475.0
FL,Florida,Chattahoochee city,67.6,3229.0
FL,Florida,Cheval CDP,96.8,10833.0
FL,Florida,Chiefland city,73.9,2234.0
FL,Florida,Chipley city,78.2,3564.0
FL,Florida,Chokoloskee CDP,100.0,418.0
FL,Florida,Christmas CDP,82.2,2211.0
FL,Florida,Chuluota CDP,95.2,2481.0
FL,Florida,Chumuckla CDP,78.5,767.0
FL,Florida,Cinco Bayou town,90.7,348.0
FL,Florida,Citrus Hills CDP,90.5,8039.0
FL,Florida,Citrus Park CDP,92.1,25570.0
FL,Florida,Citrus Springs CDP,88.5,8695.0
FL,Florida,Clarcona CDP,88.6,2785.0
FL,Florida,Clearwater city,89.3,110381.0
FL,Florida,Clermont city,92.3,30319.0
FL,Florida,Cleveland CDP,85.4,2881.0
FL,Florida,Clewiston city,64.3,7240.0
FL,Florida,Cloud Lake town,78.2,114.0
FL,Florida,Cobbtown CDP,100.0,53.0
FL,Florida,Cocoa city,83.1,17339.0
FL,Florida,Cocoa Beach city,96.3,11355.0
FL,Florida,Cocoa West CDP,72.2,4910.0
FL,Florida,Coconut Creek city,93.3,56816.0
FL,Florida,Coleman city,75.9,575.0
FL,Florida,Combee Settlement CDP,69.1,5921.0
FL,Florida,Connerton CDP,73.3,3573.0
FL,Florida,Conway CDP,93.7,15187.0
FL,Florida,Cooper City city,94.9,33382.0
